dt,Цена на арматуру,lag_1,lag_2,lag_3,lag_4,Скользящее среднее,week,month,Базовый индекс потребительских цен на товары и услуги,Ключевая ставка,Курс доллара,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Price_x,Open_x,High_x,Low_x,Vol._x,Change %_x,Price_y,Open_y,High_y,Low_y,Vol._y,Change %_y,Price,Open,High,Low,Vol.,Change %
2017-05-01,26500.0,27500.0,28200.0,29500.0,29800.0,29150.0,18.0,5.0,0.0,7.447959183673469,69.02996180866965,7400.0,238.0,13742.0,11580.0,13298.0,68.0,367.5,5650.0,103.5,246.0,239.0,365.0,270.0,5550.0,12235.0,78.5,9000.0,14775.0,12230.0,7900.0,375.0,2375.0,4175.0,21250.0,231.0,5825.0,249.5,13174.0,8300.0,263.0,322.5,7242.0,5675.0,387.5,342.5,5528.0,4304.0,2293.0,38.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-05-08,26300.0,26500.0,27500.0,28200.0,29500.0,28600.0,19.0,5.0,0.0,7.456122448979592,69.02996180866965,7400.0,252.0,13627.0,11576.0,13275.0,66.0,368.5,5650.0,87.5,257.0,250.0,365.0,275.0,5550.0,12270.0,64.0,9000.0,14775.0,12189.0,7850.0,370.0,2400.0,3525.0,18500.0,201.0,4950.0,249.5,13211.0,8150.0,274.0,322.5,7230.0,5850.0,377.5,342.5,5528.0,4304.0,2293.0,38.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-05-15,26300.0,26300.0,26500.0,27500.0,28200.0,28062.5,20.0,5.0,0.0,7.464285714285714,69.02996180866965,7400.0,251.0,13442.0,11599.0,13168.0,60.0,365.0,5650.0,82.0,255.0,249.0,365.0,275.0,5550.0,12273.0,61.0,9000.0,14775.0,12170.0,7850.0,370.0,2400.0,3525.0,18500.0,174.0,4950.0,249.5,13209.0,8150.0,273.0,322.5,7230.0,5850.0,377.5,342.5,5528.0,4304.0,2293.0,38.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-05-22,26200.0,26300.0,26300.0,26500.0,27500.0,27537.5,21.0,5.0,0.0,7.472448979591837,69.02996180866965,7400.0,250.0,13558.0,11566.0,13095.0,62.0,360.0,5650.0,83.0,255.0,248.0,365.0,275.0,5550.0,12302.0,62.0,9000.0,14775.0,12107.0,7850.0,365.0,2400.0,3525.0,18500.0,159.0,4950.0,249.5,13157.0,8150.0,273.0,322.5,7230.0,5850.0,375.0,342.5,5528.0,4304.0,2293.0,38.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-05-29,26150.0,26200.0,26300.0,26300.0,26500.0,27081.25,22.0,5.0,0.0,7.4806122448979595,69.02996180866965,7400.0,246.0,13576.0,11547.0,13080.0,60.0,352.5,5650.0,82.0,253.0,247.0,365.0,270.0,5550.0,12298.0,61.0,9000.0,14775.0,12017.0,7850.0,360.0,2400.0,3525.0,18500.0,154.0,4950.0,249.5,13136.0,8150.0,271.0,322.5,7230.0,5850.0,367.5,347.5,4702.0,3753.0,2440.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-06-05,26150.0,26150.0,26200.0,26300.0,26300.0,26662.5,23.0,6.0,0.0,7.488775510204082,69.02996180866965,7400.0,246.0,13563.0,11542.0,12995.0,57.0,355.0,5650.0,76.5,253.0,247.0,365.0,265.0,5550.0,12152.0,56.5,9000.0,14550.0,11896.0,7850.0,360.0,2400.0,2797.5,18250.0,152.0,4110.0,249.5,12885.0,8150.0,271.0,322.5,7227.0,5825.0,347.5,342.5,4702.0,3753.0,2440.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-06-12,26150.0,26150.0,26150.0,26200.0,26300.0,26406.25,24.0,6.0,0.0,7.496938775510204,69.02996180866965,7400.0,247.0,13437.0,11564.0,12815.0,56.0,345.0,5650.0,75.5,253.0,248.0,350.0,265.0,5550.0,12029.0,55.5,9000.0,14550.0,11708.0,7850.0,355.0,2400.0,2797.5,18250.0,149.0,4110.0,248.5,12828.0,8150.0,272.0,322.5,7227.0,5825.0,347.5,342.5,4702.0,3753.0,2440.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-06-19,26350.0,26150.0,26150.0,26150.0,26200.0,26262.5,25.0,6.0,0.0,7.505102040816326,69.02996180866965,7400.0,249.0,13389.0,11545.0,12826.0,54.0,345.0,5650.0,75.5,254.0,250.0,350.0,265.0,5550.0,11762.0,54.5,9000.0,14550.0,11668.0,7850.0,350.0,2400.0,2797.5,18250.0,142.0,4110.0,250.0,12575.0,8150.0,274.0,322.5,7227.0,5825.0,345.0,332.5,4702.0,3753.0,2440.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-06-26,26550.0,26350.0,26150.0,26150.0,26150.0,26268.75,26.0,6.0,0.0,7.513265306122449,69.02996180866965,7400.0,253.0,12917.0,11552.0,12821.0,56.0,344.5,5650.0,77.0,256.0,254.0,345.0,265.0,5550.0,11580.0,56.5,9000.0,14550.0,11677.0,7850.0,345.0,2400.0,2797.5,18250.0,143.0,4110.0,252.5,12376.0,8150.0,280.0,322.5,7227.0,5825.0,345.0,332.5,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-07-03,26650.0,26550.0,26350.0,26150.0,26150.0,26312.5,27.0,7.0,0.0,7.521428571428571,69.02996180866965,7400.0,262.0,12932.0,11545.0,12814.0,61.0,345.5,5650.0,85.0,267.0,263.0,340.0,275.0,5550.0,11609.0,57.0,9000.0,14550.0,11715.0,7850.0,340.0,2400.0,2797.5,18250.0,148.0,4110.0,252.5,12369.0,8150.0,288.0,322.5,7227.0,5825.0,345.0,332.5,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-07-10,28000.0,26650.0,26550.0,26350.0,26150.0,26525.0,28.0,7.0,0.0,7.529591836734694,69.02996180866965,6800.0,270.0,12925.0,11119.0,12808.0,63.0,355.5,5600.0,89.5,271.0,270.0,345.0,280.0,5200.0,11568.0,59.0,7900.0,12250.0,11695.0,7200.0,350.0,1900.0,2440.0,18250.0,152.0,3450.0,269.0,12478.0,7700.0,295.0,322.5,6674.0,5600.0,352.5,342.5,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-07-17,28800.0,28000.0,26650.0,26550.0,26350.0,26850.0,29.0,7.0,0.0,7.5377551020408164,69.02996180866965,6800.0,271.0,13107.0,11124.0,12803.0,65.0,357.5,5600.0,91.5,273.0,273.0,345.0,290.0,5200.0,11583.0,60.0,7900.0,12250.0,11663.0,7200.0,350.0,1900.0,2440.0,18250.0,160.0,3450.0,269.0,12606.0,7700.0,297.0,322.5,6674.0,5600.0,352.5,342.5,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-07-24,29400.0,28800.0,28000.0,26650.0,26550.0,27256.25,30.0,7.0,0.0,7.545918367346939,69.02996180866965,6800.0,273.0,13301.0,11608.0,12766.0,68.0,362.5,5600.0,92.5,275.0,278.0,350.0,290.0,5200.0,11938.0,61.5,7900.0,12800.0,11862.0,7200.0,350.0,1900.0,2440.0,18250.0,169.0,3450.0,275.0,12999.0,7700.0,302.0,322.5,6674.0,5600.0,360.0,350.0,3881.0,3014.0,2415.0,39.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-07-31,29400.0,29400.0,28800.0,28000.0,26650.0,27662.5,31.0,7.0,0.0,7.5540816326530615,69.02996180866965,6800.0,292.0,13492.0,11696.0,13137.0,69.0,367.5,5600.0,92.5,295.0,290.0,355.0,303.0,5200.0,12038.0,61.5,7900.0,12800.0,12253.0,7200.0,360.0,1900.0,2440.0,18250.0,176.0,3450.0,287.5,13145.0,7700.0,320.0,322.5,6674.0,5600.0,362.5,360.0,3336.0,2577.0,1970.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-08-07,30900.0,29400.0,29400.0,28800.0,28000.0,28256.25,32.0,8.0,0.0,7.562244897959184,69.02996180866965,6800.0,305.0,13519.0,11891.0,13841.0,73.0,366.0,5600.0,95.0,310.0,303.0,355.0,308.0,5200.0,12200.0,65.5,7900.0,12800.0,12697.0,7200.0,355.0,1850.0,2860.0,18850.0,181.0,3925.0,297.5,13401.0,7700.0,328.0,322.5,6674.0,5600.0,362.5,362.5,3336.0,2577.0,1970.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-08-14,33900.0,30900.0,29400.0,29400.0,28800.0,29200.0,33.0,8.0,0.0,7.570408163265306,69.02996180866965,6800.0,325.0,13960.0,12226.0,14104.0,76.0,375.0,5600.0,96.0,327.0,320.0,355.0,330.0,5200.0,12366.0,67.0,7900.0,12650.0,13033.0,7200.0,360.0,1850.0,2860.0,18850.0,191.0,3925.0,302.5,13482.0,7700.0,345.0,322.5,6674.0,5600.0,367.5,365.0,3336.0,2577.0,1970.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-08-21,35900.0,33900.0,30900.0,29400.0,29400.0,30368.75,34.0,8.0,0.0,7.578571428571428,69.02996180866965,6800.0,330.0,15507.0,12256.0,14648.0,74.0,375.0,5600.0,95.0,336.0,329.0,360.0,340.0,5200.0,13013.0,66.0,7900.0,12650.0,13535.0,7200.0,365.0,1850.0,2860.0,18850.0,193.0,3925.0,317.5,13638.0,7700.0,355.0,322.5,6674.0,5600.0,375.0,365.0,3336.0,2577.0,1970.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-08-28,36800.0,35900.0,33900.0,30900.0,29400.0,31637.5,35.0,8.0,0.0,7.586734693877551,69.02996180866965,6800.0,333.0,16541.0,12924.0,15876.0,78.0,385.0,5600.0,97.0,339.0,332.0,363.0,340.0,5200.0,14149.0,68.0,7900.0,12650.0,14841.0,7200.0,375.0,1850.0,2860.0,18850.0,201.0,3925.0,342.5,14904.0,7700.0,358.0,322.5,6674.0,5600.0,382.5,370.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-09-04,38600.0,36800.0,35900.0,33900.0,30900.0,32962.5,36.0,9.0,0.0,7.594897959183673,69.02996180866965,6800.0,330.0,16341.0,13529.0,16179.0,77.0,390.0,5600.0,96.5,336.0,330.0,375.0,353.0,5200.0,14285.0,66.5,7900.0,12650.0,15142.0,7200.0,380.0,1850.0,2860.0,18850.0,208.0,3925.0,342.5,15177.0,7700.0,356.0,322.5,6674.0,5600.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-09-11,39600.0,38600.0,36800.0,35900.0,33900.0,34312.5,37.0,9.0,0.0,7.603061224489796,69.02996180866965,6800.0,331.0,16411.0,13732.0,16271.0,77.0,390.0,5600.0,94.0,339.0,327.0,375.0,352.0,5200.0,14533.0,65.5,7900.0,12650.0,15267.0,7200.0,380.0,1850.0,3305.0,19350.0,210.0,4540.0,342.5,15466.0,7700.0,356.0,322.5,6699.0,5850.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-09-18,38800.0,39600.0,38600.0,36800.0,35900.0,35487.5,38.0,9.0,0.0,7.6112244897959185,69.02996180866965,6800.0,326.0,17060.0,14888.0,16676.0,74.0,386.5,5600.0,92.5,336.0,315.0,375.0,352.0,5200.0,15355.0,64.0,7900.0,12650.0,15732.0,7200.0,380.0,1850.0,3305.0,19350.0,207.0,4540.0,337.5,16078.0,7700.0,352.0,322.5,6699.0,5850.0,387.5,370.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-09-25,38800.0,38800.0,39600.0,38600.0,36800.0,36662.5,39.0,9.0,0.0,7.619387755102041,69.02996180866965,6800.0,305.0,17450.0,15634.0,17238.0,67.0,375.0,5600.0,90.5,321.0,305.0,370.0,352.0,5200.0,15692.0,60.5,7900.0,12650.0,16167.0,7200.0,375.0,1850.0,3305.0,19350.0,198.0,4540.0,327.5,16597.0,7700.0,330.0,322.5,6699.0,5850.0,382.5,365.0,3775.0,2771.0,1964.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-10-02,37500.0,38800.0,38800.0,39600.0,38600.0,37487.5,40.0,10.0,0.0,7.627551020408164,69.02996180866965,6800.0,280.0,17386.0,15517.0,17228.0,63.0,357.5,5600.0,89.0,290.0,265.0,333.0,345.0,5200.0,15692.0,59.0,7900.0,12650.0,16221.0,7200.0,345.0,1850.0,3305.0,19350.0,190.0,4540.0,295.0,16696.0,7700.0,305.0,322.5,6699.0,5850.0,365.0,345.0,4367.0,3291.0,1986.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-10-09,37000.0,37500.0,38800.0,38800.0,39600.0,37875.0,41.0,10.0,0.0,7.635714285714286,69.02996180866965,9300.0,275.0,17575.0,15386.0,17167.0,62.0,350.0,7600.0,102.5,285.0,260.0,333.0,325.0,6125.0,15697.0,70.0,10050.0,16300.0,16257.0,8400.0,345.0,2150.0,3370.0,20650.0,186.0,4630.0,292.5,16546.0,9450.0,300.0,322.5,8199.0,6675.0,355.0,345.0,4367.0,3291.0,1986.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-10-16,35800.0,37000.0,37500.0,38800.0,38800.0,37862.5,42.0,10.0,0.0,7.643877551020408,69.02996180866965,9300.0,280.0,17256.0,15201.0,16933.0,60.0,351.5,7600.0,97.5,290.0,265.0,327.0,325.0,6125.0,16029.0,69.0,10050.0,16300.0,16006.0,8400.0,340.0,2150.0,3370.0,20650.0,182.0,4630.0,277.5,16804.0,9450.0,307.0,322.5,8199.0,6675.0,340.0,342.5,4367.0,3291.0,1986.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-10-23,33800.0,35800.0,37000.0,37500.0,38800.0,37487.5,43.0,10.0,0.0,7.65204081632653,69.02996180866965,9300.0,285.0,17141.0,15301.0,16898.0,61.0,352.5,7600.0,100.0,286.0,261.0,327.0,323.0,6125.0,15815.0,69.0,10050.0,16300.0,15961.0,8400.0,340.0,2150.0,3370.0,20650.0,180.0,4630.0,277.5,16719.0,9450.0,303.0,322.5,8199.0,6675.0,350.0,342.5,4367.0,3291.0,1986.0,32.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-10-30,31500.0,33800.0,35800.0,37000.0,37500.0,36600.0,44.0,10.0,0.0,7.660204081632653,69.02996180866965,9300.0,273.0,16555.0,14522.0,16484.0,61.0,355.0,7600.0,100.0,286.0,261.0,336.0,323.0,6125.0,15028.0,69.0,10050.0,16300.0,15416.0,8400.0,340.0,2150.0,3370.0,20650.0,181.0,4630.0,277.5,16126.0,9450.0,302.0,322.5,8199.0,6675.0,351.5,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-11-06,30000.0,31500.0,33800.0,35800.0,37000.0,35400.0,45.0,11.0,0.0,7.668367346938775,69.02996180866965,8800.0,279.0,16255.0,14274.0,16141.0,60.0,355.0,7600.0,105.0,290.0,265.0,336.0,323.0,5900.0,14445.0,70.0,9500.0,16025.0,14958.0,8400.0,340.0,2150.0,2750.0,20000.0,177.0,3800.0,277.5,15713.0,9450.0,309.0,322.5,8023.0,6675.0,351.5,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-11-13,32500.0,30000.0,31500.0,33800.0,35800.0,34612.5,46.0,11.0,0.0,7.676530612244898,69.02996180866965,8800.0,275.0,16093.0,14146.0,15769.0,63.0,352.5,7600.0,106.5,283.0,260.0,336.0,330.0,5900.0,14316.0,73.0,9500.0,16025.0,14552.0,8400.0,337.0,2150.0,2750.0,20000.0,181.0,3800.0,282.5,15601.0,9450.0,304.0,322.5,8023.0,6675.0,347.5,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-11-20,32500.0,32500.0,30000.0,31500.0,33800.0,33825.0,47.0,11.0,0.0,7.6846938775510205,69.02996180866965,8800.0,277.0,15222.0,14170.0,15327.0,62.0,352.5,7600.0,106.5,293.0,266.0,330.0,330.0,5900.0,13691.0,73.0,9500.0,16025.0,14246.0,8400.0,340.0,2150.0,2750.0,20000.0,188.0,3800.0,282.5,15328.0,9450.0,310.0,322.5,8023.0,6675.0,347.5,342.5,4532.0,3374.0,2074.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-11-27,32000.0,32500.0,32500.0,30000.0,31500.0,33137.5,48.0,11.0,0.0,7.692857142857143,69.02996180866965,8800.0,285.0,15389.0,14017.0,14970.0,65.0,352.5,7600.0,107.5,296.0,272.0,325.0,340.0,5900.0,13724.0,74.0,9500.0,16025.0,13932.0,8400.0,335.0,2150.0,2750.0,20000.0,198.0,3800.0,295.0,15192.0,9450.0,315.0,322.5,8023.0,6675.0,343.5,342.5,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-12-04,31500.0,32000.0,32500.0,32500.0,30000.0,32450.0,49.0,12.0,0.0,7.701020408163266,69.02996180866965,8800.0,301.0,15415.0,14013.0,14882.0,68.0,355.5,7600.0,109.0,300.0,270.0,330.0,345.0,5900.0,13599.0,75.5,9500.0,16025.0,13758.0,8400.0,335.0,2150.0,2750.0,20000.0,205.0,3800.0,302.5,15040.0,9450.0,329.0,322.5,8023.0,6675.0,347.5,347.5,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-12-11,31700.0,31500.0,32000.0,32500.0,32500.0,31937.5,50.0,12.0,0.0,7.709183673469388,69.02996180866965,8700.0,320.0,15320.0,13972.0,14759.0,70.0,366.0,7600.0,110.0,315.0,285.0,350.0,355.0,6400.0,13580.0,76.5,9400.0,15850.0,13604.0,8400.0,355.0,2150.0,2740.0,20000.0,220.0,3780.0,305.0,15028.0,9450.0,345.0,322.5,8093.0,6675.0,367.5,375.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-12-18,31800.0,31700.0,31500.0,32000.0,32500.0,31687.5,51.0,12.0,0.0,7.71734693877551,69.02996180866965,8700.0,320.0,15321.0,13918.0,14768.0,70.0,363.5,7600.0,110.0,317.0,295.0,350.0,355.0,6400.0,13632.0,76.5,9400.0,15850.0,13605.0,8400.0,355.0,2150.0,2740.0,20000.0,226.0,3780.0,305.0,15024.0,9450.0,352.0,322.5,8093.0,6675.0,372.5,375.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2017-12-25,34600.0,31800.0,31700.0,31500.0,32000.0,32075.0,52.0,12.0,0.0,7.725510204081632,69.02996180866965,8700.0,333.0,15297.0,14052.0,14722.0,74.0,375.0,7600.0,112.0,335.0,315.0,355.0,380.0,6400.0,13502.0,80.0,9400.0,15850.0,13567.0,8400.0,360.0,2150.0,2740.0,20000.0,240.0,3780.0,337.5,14803.0,9450.0,360.0,322.5,8093.0,6675.0,377.5,385.0,3741.0,2749.0,2104.0,34.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
